product_id,sku,date,quantity,price,revenue,cost,profit,discount_percent,competitor_price,season,day_of_week,is_holiday,promotion_active
2,SKU0002,2023-06-06,47,1211.91,56959.55,36704.65,20254.9,0.0,1191.41,Summer,Tuesday,False,False
2,SKU0002,2023-06-07,58,1169.22,67814.6,45295.1,22519.5,0.0,1299.55,Summer,Wednesday,False,False
2,SKU0002,2023-06-08,64,1151.24,73679.28,49980.8,23698.48,0.0,1205.21,Summer,Thursday,False,False
2,SKU0002,2023-06-09,57,1201.98,68512.9,44514.15,23998.75,0.0,1326.89,Summer,Friday,False,False
2,SKU0002,2023-06-10,63,1228.86,77418.3,49199.85,28218.45,0.0,1206.56,Summer,Saturday,False,False
2,SKU0002,2023-06-11,80,1124.36,89948.89,62476.0,27472.89,0.0,1258.92,Summer,Sunday,False,False
2,SKU0002,2023-06-12,55,1258.15,69198.23,42952.25,26245.98,0.0,1150.56,Summer,Monday,False,False
2,SKU0002,2023-06-13,62,1198.49,74306.41,48418.9,25887.51,0.0,1154.4,Summer,Tuesday,False,False
2,SKU0002,2023-06-14,141,863.9,121810.52,110113.95,11696.57,23.62,1190.53,Summer,Wednesday,False,True
2,SKU0002,2023-06-15,59,1092.47,64455.88,46076.05,18379.83,0.0,1138.05,Summer,Thursday,False,False
2,SKU0002,2023-06-16,51,1206.6,61536.38,39828.45,21707.93,0.0,1322.16,Summer,Friday,False,False
2,SKU0002,2023-06-17,71,1212.12,86060.3,55447.45,30612.85,0.0,1256.85,Summer,Saturday,False,False
2,SKU0002,2023-06-18,51,1238.31,63153.58,39828.45,23325.13,0.0,1207.47,Summer,Sunday,False,False
2,SKU0002,2023-06-19,47,1299.32,61067.9,36704.65,24363.25,0.0,1148.44,Summer,Monday,False,False
2,SKU0002,2023-06-20,48,1198.3,57518.54,37485.6,20032.94,0.0,1239.02,Summer,Tuesday,False,False
2,SKU0002,2023-06-21,58,1114.71,64653.0,45295.1,19357.9,0.0,1049.03,Summer,Wednesday,False,False
2,SKU0002,2023-06-22,67,1132.14,75853.37,52323.65,23529.72,0.0,1151.8,Summer,Thursday,False,False
2,SKU0002,2023-06-23,60,1109.75,66584.87,46857.0,19727.87,0.0,1313.62,Summer,Friday,False,False
2,SKU0002,2023-06-24,62,1197.02,74215.15,48418.9,25796.25,0.0,1097.19,Summer,Saturday,False,False
2,SKU0002,2023-06-26,98,1067.74,104638.63,76533.1,28105.53,12.42,1035.37,Summer,Monday,False,True
2,SKU0002,2023-06-27,66,1094.75,72253.45,51542.7,20710.75,0.0,1086.13,Summer,Tuesday,False,False
2,SKU0002,2023-06-28,65,1225.33,79646.76,50761.75,28885.01,0.0,1027.95,Summer,Wednesday,False,False
2,SKU0002,2023-06-29,46,1240.33,57055.0,35923.7,21131.3,0.0,1052.15,Summer,Thursday,False,False
2,SKU0002,2023-06-30,44,1319.87,58074.28,34361.8,23712.48,0.0,1082.72,Summer,Friday,False,False
2,SKU0002,2023-07-01,61,1225.69,74767.13,47637.95,27129.18,0.0,1316.96,Summer,Saturday,False,False
2,SKU0002,2023-07-02,71,1239.82,88027.38,55447.45,32579.93,0.0,1282.27,Summer,Sunday,False,False
2,SKU0002,2023-07-03,51,1190.28,60704.24,39828.45,20875.79,0.0,1104.07,Summer,Monday,False,False
2,SKU0002,2023-07-04,80,1107.4,88592.2,62476.0,26116.2,0.0,1331.07,Summer,Tuesday,True,False
2,SKU0002,2023-07-05,57,1182.19,67384.68,44514.15,22870.53,0.0,1055.95,Summer,Wednesday,False,False
2,SKU0002,2023-07-07,47,1202.26,56506.22,36704.65,19801.57,0.0,1195.06,Summer,Friday,False,False
2,SKU0002,2023-07-08,61,1226.32,74805.77,47637.95,27167.82,0.0,1344.54,Summer,Saturday,False,False
2,SKU0002,2023-07-09,67,1237.32,82900.39,52323.65,30576.74,0.0,1154.74,Summer,Sunday,False,False
2,SKU0002,2023-07-10,77,1046.16,80554.15,60133.15,20421.0,13.44,1305.83,Summer,Monday,False,True
2,SKU0002,2023-07-11,50,1222.86,61142.88,39047.5,22095.38,0.0,1295.73,Summer,Tuesday,False,False
2,SKU0002,2023-07-12,53,1104.79,58554.11,41390.35,17163.76,0.0,1193.22,Summer,Wednesday,False,False
2,SKU0002,2023-07-13,53,1287.74,68250.09,41390.35,26859.74,0.0,1337.26,Summer,Thursday,False,False
2,SKU0002,2023-07-14,44,1126.73,49576.31,34361.8,15214.51,0.0,1305.78,Summer,Friday,False,False
2,SKU0002,2023-07-16,60,1246.58,74794.73,46857.0,27937.73,0.0,1151.82,Summer,Sunday,False,False
2,SKU0002,2023-07-17,60,1237.88,74272.95,46857.0,27415.95,0.0,1329.41,Summer,Monday,False,False
2,SKU0002,2023-07-18,53,1169.18,61966.29,41390.35,20575.94,0.0,1266.56,Summer,Tuesday,False,False
2,SKU0002,2023-07-19,48,1180.61,56669.25,37485.6,19183.65,0.0,1195.14,Summer,Wednesday,False,False
2,SKU0002,2023-07-20,64,1214.65,77737.9,49980.8,27757.1,0.0,1131.77,Summer,Thursday,False,False
2,SKU0002,2023-07-21,37,1250.84,46281.03,28895.15,17385.88,0.0,1329.42,Summer,Friday,False,False
2,SKU0002,2023-07-22,37,1261.01,46657.29,28895.15,17762.14,0.0,1273.3,Summer,Saturday,False,False
2,SKU0002,2023-07-23,72,1132.85,81564.95,56228.4,25336.55,0.0,1143.23,Summer,Sunday,False,False
2,SKU0002,2023-07-24,44,1248.81,54947.7,34361.8,20585.9,0.0,1079.18,Summer,Monday,False,False
2,SKU0002,2023-07-25,52,1082.59,56294.44,40609.4,15685.04,0.0,1073.62,Summer,Tuesday,False,False
2,SKU0002,2023-07-26,58,1185.93,68784.04,45295.1,23488.94,0.0,1101.18,Summer,Wednesday,False,False
2,SKU0002,2023-07-27,119,918.49,109300.08,92933.05,16367.03,15.76,1242.54,Summer,Thursday,False,True
2,SKU0002,2023-07-28,43,1252.31,53849.21,33580.85,20268.36,0.0,1362.11,Summer,Friday,False,False
2,SKU0002,2023-07-29,47,1235.17,58053.03,36704.65,21348.38,0.0,1093.94,Summer,Saturday,False,False
2,SKU0002,2023-07-30,62,1274.49,79018.2,48418.9,30599.3,0.0,1033.36,Summer,Sunday,False,False
2,SKU0002,2023-07-31,55,1205.26,66289.29,42952.25,23337.04,0.0,1082.33,Summer,Monday,False,False
2,SKU0002,2023-08-01,93,1024.88,95313.45,72628.35,22685.1,10.0,1380.53,Summer,Tuesday,False,True
2,SKU0002,2023-08-02,68,1166.17,79299.41,53104.6,26194.81,0.0,1232.49,Summer,Wednesday,False,False
2,SKU0002,2023-08-03,39,1258.39,49077.26,30457.05,18620.21,0.0,1053.74,Summer,Thursday,False,False
2,SKU0002,2023-08-04,35,1280.7,44824.49,27333.25,17491.24,0.0,1146.71,Summer,Friday,False,False
2,SKU0002,2023-08-05,59,1147.76,67717.64,46076.05,21641.59,0.0,1091.36,Summer,Saturday,False,False
2,SKU0002,2023-08-06,59,1219.46,71948.11,46076.05,25872.06,0.0,1167.99,Summer,Sunday,False,False
2,SKU0002,2023-08-07,62,1098.71,68119.88,48418.9,19700.98,0.0,1362.58,Summer,Monday,False,False
2,SKU0002,2023-08-08,42,1311.2,55070.55,32799.9,22270.65,0.0,1314.33,Summer,Tuesday,False,False
2,SKU0002,2023-08-09,50,1248.12,62406.14,39047.5,23358.64,0.0,1224.23,Summer,Wednesday,False,False
2,SKU0002,2023-08-10,38,1263.33,48006.49,29676.1,18330.39,0.0,1186.63,Summer,Thursday,False,False
2,SKU0002,2023-08-12,71,1097.55,77925.82,55447.45,22478.37,0.0,1379.59,Summer,Saturday,False,False
2,SKU0002,2023-08-13,79,1136.56,89788.59,61695.05,28093.54,0.0,1365.62,Summer,Sunday,False,False
2,SKU0002,2023-08-14,64,1083.65,69353.63,49980.8,19372.83,0.0,1110.72,Summer,Monday,False,False
2,SKU0002,2023-08-15,112,965.76,108165.64,87466.4,20699.24,22.32,1356.95,Summer,Tuesday,False,True
2,SKU0002,2023-08-16,58,1166.27,67643.45,45295.1,22348.35,0.0,1118.23,Summer,Wednesday,False,False
2,SKU0002,2023-08-17,51,1245.46,63518.42,39828.45,23689.97,0.0,1201.1,Summer,Thursday,False,False
2,SKU0002,2023-08-18,51,1258.03,64159.62,39828.45,24331.17,0.0,1095.77,Summer,Friday,False,False
2,SKU0002,2023-08-19,80,1141.31,91305.11,62476.0,28829.11,0.0,1077.47,Summer,Saturday,False,False
2,SKU0002,2023-08-20,54,1302.43,70331.1,42171.3,28159.8,0.0,1260.36,Summer,Sunday,False,False
2,SKU0002,2023-08-21,51,1264.96,64512.74,39828.45,24684.29,0.0,1036.47,Summer,Monday,False,False
2,SKU0002,2023-08-22,48,1230.46,59061.86,37485.6,21576.26,0.0,1376.4,Summer,Tuesday,False,False
2,SKU0002,2023-08-23,54,1290.07,69663.9,42171.3,27492.6,0.0,1376.05,Summer,Wednesday,False,False
2,SKU0002,2023-08-24,49,1148.66,56284.33,38266.55,18017.78,0.0,1229.09,Summer,Thursday,False,False
2,SKU0002,2023-08-25,114,1054.67,120232.73,89028.3,31204.43,17.17,1202.35,Summer,Friday,False,True
2,SKU0002,2023-08-26,57,1246.24,71035.43,44514.15,26521.28,0.0,1373.21,Summer,Saturday,False,False
2,SKU0002,2023-08-27,48,1191.87,57209.53,37485.6,19723.93,0.0,1025.5,Summer,Sunday,False,False
2,SKU0002,2023-08-28,50,1220.93,61046.28,39047.5,21998.78,0.0,1242.11,Summer,Monday,False,False
2,SKU0002,2023-08-29,45,1213.13,54590.82,35142.75,19448.07,0.0,1191.13,Summer,Tuesday,False,False
2,SKU0002,2023-08-30,60,1169.24,70154.56,46857.0,23297.56,0.0,1097.12,Summer,Wednesday,False,False
2,SKU0002,2023-08-31,48,1170.78,56197.3,37485.6,18711.7,0.0,1122.03,Summer,Thursday,False,False
2,SKU0002,2023-09-01,95,1112.83,105718.44,74190.25,31528.19,0.0,1103.63,Fall,Friday,False,False
2,SKU0002,2023-09-02,151,991.02,149644.21,117923.45,31720.76,13.54,1158.53,Fall,Saturday,False,True
2,SKU0002,2023-09-03,85,1311.79,111502.11,66380.75,45121.36,0.0,1311.63,Fall,Sunday,False,False
2,SKU0002,2023-09-04,57,1201.36,68477.71,44514.15,23963.56,0.0,1327.39,Fall,Monday,False,False
2,SKU0002,2023-09-05,63,1254.46,79030.91,49199.85,29831.06,0.0,1129.38,Fall,Tuesday,False,False
2,SKU0002,2023-09-06,97,1217.76,118122.73,75752.15,42370.58,0.0,1270.14,Fall,Wednesday,False,False
2,SKU0002,2023-09-07,175,1057.91,185134.16,136666.25,48467.91,17.15,1183.39,Fall,Thursday,False,True
2,SKU0002,2023-09-08,100,1168.05,116805.03,78095.0,38710.03,0.0,1357.11,Fall,Friday,False,False
2,SKU0002,2023-09-09,109,1086.08,118382.75,85123.55,33259.2,0.0,1333.87,Fall,Saturday,False,False
2,SKU0002,2023-09-10,119,1129.12,134365.52,92933.05,41432.47,0.0,1255.21,Fall,Sunday,False,False
2,SKU0002,2023-09-11,81,1268.82,102774.1,63256.95,39517.15,0.0,1263.89,Fall,Monday,False,False
2,SKU0002,2023-09-12,68,1258.3,85564.08,53104.6,32459.48,0.0,1158.59,Fall,Tuesday,False,False
2,SKU0002,2023-09-13,104,1233.11,128243.38,81218.8,47024.58,0.0,1081.64,Fall,Wednesday,False,False
2,SKU0002,2023-09-14,107,1162.39,124375.27,83561.65,40813.62,0.0,1227.28,Fall,Thursday,False,False
2,SKU0002,2023-09-15,101,1098.46,110944.2,78875.95,32068.25,0.0,1103.5,Fall,Friday,False,False
2,SKU0002,2023-09-16,116,1151.32,133553.65,90590.2,42963.45,0.0,1253.6,Fall,Saturday,False,False
2,SKU0002,2023-09-17,113,1188.22,134268.81,88247.35,46021.46,0.0,1152.14,Fall,Sunday,False,False
2,SKU0002,2023-09-18,53,1313.32,69606.08,41390.35,28215.73,0.0,1087.52,Fall,Monday,False,False
2,SKU0002,2023-09-19,165,1005.83,165961.72,128856.75,37104.97,19.93,1273.8,Fall,Tuesday,False,True
2,SKU0002,2023-09-20,158,991.95,156728.35,123390.1,33338.25,11.55,1337.95,Fall,Wednesday,False,True
2,SKU0002,2023-09-21,90,1087.65,97888.43,70285.5,27602.93,0.0,1296.97,Fall,Thursday,False,False
2,SKU0002,2023-09-22,165,1003.29,165542.41,128856.75,36685.66,12.33,1340.4,Fall,Friday,False,True
2,SKU0002,2023-09-23,149,1140.76,169973.45,116361.55,53611.9,0.0,1247.05,Fall,Saturday,False,False
2,SKU0002,2023-09-25,72,1288.05,92739.87,56228.4,36511.47,0.0,1192.87,Fall,Monday,False,False
2,SKU0002,2023-09-26,95,1211.21,115065.14,74190.25,40874.89,0.0,1181.58,Fall,Tuesday,False,False
2,SKU0002,2023-09-27,101,1248.95,126143.67,78875.95,47267.72,0.0,1236.63,Fall,Wednesday,False,False
2,SKU0002,2023-09-28,97,1234.1,119708.08,75752.15,43955.93,0.0,1209.92,Fall,Thursday,False,False
2,SKU0002,2023-09-29,96,1155.72,110949.42,74971.2,35978.22,0.0,1215.76,Fall,Friday,False,False
2,SKU0002,2023-09-30,99,1187.49,117561.46,77314.05,40247.41,0.0,1114.89,Fall,Saturday,False,False
2,SKU0002,2023-10-01,143,1081.34,154631.08,111675.85,42955.23,0.0,1326.87,Fall,Sunday,False,False
2,SKU0002,2023-10-03,87,1308.86,113870.85,67942.65,45928.2,0.0,1024.53,Fall,Tuesday,False,False
2,SKU0002,2023-10-04,105,1151.7,120928.6,81999.75,38928.85,0.0,1023.84,Fall,Wednesday,False,False
2,SKU0002,2023-10-05,107,1180.25,126286.84,83561.65,42725.19,0.0,1163.52,Fall,Thursday,False,False
2,SKU0002,2023-10-06,75,1258.44,94382.81,58571.25,35811.56,0.0,1157.62,Fall,Friday,False,False
2,SKU0002,2023-10-07,132,1182.77,156126.27,103085.4,53040.87,0.0,1296.81,Fall,Saturday,False,False
2,SKU0002,2023-10-08,99,1275.37,126261.41,77314.05,48947.36,0.0,1123.85,Fall,Sunday,False,False
2,SKU0002,2023-10-09,105,1275.66,133944.75,81999.75,51945.0,0.0,1328.87,Fall,Monday,False,False
2,SKU0002,2023-10-10,86,1150.9,98977.52,67161.7,31815.82,0.0,1243.89,Fall,Tuesday,False,False
2,SKU0002,2023-10-11,108,1230.96,132943.33,84342.6,48600.73,0.0,1028.23,Fall,Wednesday,False,False
2,SKU0002,2023-10-12,162,1055.13,170931.55,126513.9,44417.65,12.79,1118.27,Fall,Thursday,False,True
2,SKU0002,2023-10-13,74,1256.03,92946.37,57790.3,35156.07,0.0,1075.55,Fall,Friday,False,False
2,SKU0002,2023-10-14,105,1163.47,122164.66,81999.75,40164.91,0.0,1309.4,Fall,Saturday,False,False
2,SKU0002,2023-10-15,103,1192.73,122851.57,80437.85,42413.72,0.0,1140.28,Fall,Sunday,False,False
2,SKU0002,2023-10-16,81,1309.99,106108.9,63256.95,42851.95,0.0,1300.82,Fall,Monday,False,False
2,SKU0002,2023-10-17,174,1040.43,181034.46,135885.3,45149.16,12.88,1315.81,Fall,Tuesday,False,True
2,SKU0002,2023-10-18,94,1110.62,104398.32,73409.3,30989.02,0.0,1110.98,Fall,Wednesday,False,False
2,SKU0002,2023-10-19,91,1187.75,108085.61,71066.45,37019.16,0.0,1033.32,Fall,Thursday,False,False
2,SKU0002,2023-10-20,107,1266.58,135523.86,83561.65,51962.21,0.0,1375.23,Fall,Friday,False,False
2,SKU0002,2023-10-21,127,1245.06,158122.51,99180.65,58941.86,0.0,1137.69,Fall,Saturday,False,False
2,SKU0002,2023-10-22,135,1091.45,147345.88,105428.25,41917.63,0.0,1209.0,Fall,Sunday,False,False
2,SKU0002,2023-10-23,85,1234.75,104953.35,66380.75,38572.6,0.0,1341.14,Fall,Monday,False,False
2,SKU0002,2023-10-24,101,1133.65,114498.32,78875.95,35622.37,0.0,1249.37,Fall,Tuesday,False,False
2,SKU0002,2023-10-25,110,1121.53,123368.23,85904.5,37463.73,0.0,1064.37,Fall,Wednesday,False,False
2,SKU0002,2023-10-27,86,1195.52,102814.53,67161.7,35652.83,0.0,1155.11,Fall,Friday,False,False
2,SKU0002,2023-10-28,158,991.94,156726.89,123390.1,33336.79,11.37,1356.75,Fall,Saturday,False,True
2,SKU0002,2023-10-29,109,1231.53,134236.58,85123.55,49113.03,0.0,1253.57,Fall,Sunday,False,False
2,SKU0002,2023-10-30,89,1271.5,113163.23,69504.55,43658.68,0.0,1105.11,Fall,Monday,False,False
2,SKU0002,2023-10-31,97,1270.8,123267.51,75752.15,47515.36,0.0,1311.58,Fall,Tuesday,True,False
2,SKU0002,2023-11-01,123,1127.68,138704.89,96056.85,42648.04,0.0,1150.34,Fall,Wednesday,False,False
2,SKU0002,2023-11-02,63,1297.26,81727.1,49199.85,32527.25,0.0,1178.93,Fall,Thursday,False,False
2,SKU0002,2023-11-03,65,1248.81,81172.43,50761.75,30410.68,0.0,1088.51,Fall,Friday,False,False
2,SKU0002,2023-11-04,102,1257.3,128245.05,79656.9,48588.15,0.0,1320.89,Fall,Saturday,False,False
2,SKU0002,2023-11-05,122,1214.56,148176.42,95275.9,52900.52,0.0,1077.12,Fall,Sunday,False,False
2,SKU0002,2023-11-06,122,1144.59,139640.56,95275.9,44364.66,0.0,1021.5,Fall,Monday,False,False
2,SKU0002,2023-11-07,87,1172.4,101998.38,67942.65,34055.73,0.0,1027.99,Fall,Tuesday,False,False
2,SKU0002,2023-11-08,94,1267.78,119171.75,73409.3,45762.45,0.0,1281.12,Fall,Wednesday,False,False
2,SKU0002,2023-11-09,87,1210.82,105341.42,67942.65,37398.77,0.0,1210.14,Fall,Thursday,False,False
2,SKU0002,2023-11-10,85,1213.83,103175.32,66380.75,36794.57,0.0,1137.52,Fall,Friday,False,False
2,SKU0002,2023-11-11,140,1107.86,155100.07,109333.0,45767.07,0.0,1045.27,Fall,Saturday,False,False
2,SKU0002,2023-11-12,135,1112.5,150187.19,105428.25,44758.94,0.0,1094.08,Fall,Sunday,False,False
2,SKU0002,2023-11-13,79,1105.04,87298.45,61695.05,25603.4,0.0,1322.68,Fall,Monday,False,False
2,SKU0002,2023-11-14,108,1207.66,130427.78,84342.6,46085.18,0.0,1113.49,Fall,Tuesday,False,False
2,SKU0002,2023-11-15,104,1226.92,127599.66,81218.8,46380.86,0.0,1356.52,Fall,Wednesday,False,False
2,SKU0002,2023-11-16,81,1199.39,97150.98,63256.95,33894.03,0.0,1050.06,Fall,Thursday,False,False
2,SKU0002,2023-11-17,111,1095.9,121644.87,86685.45,34959.42,0.0,1359.42,Fall,Friday,False,False
2,SKU0002,2023-11-18,121,1170.0,141569.79,94494.95,47074.84,0.0,1318.11,Fall,Saturday,False,False
2,SKU0002,2023-11-19,132,1091.08,144022.91,103085.4,40937.51,0.0,1130.78,Fall,Sunday,False,False
2,SKU0002,2023-11-20,70,1312.14,91849.47,54666.5,37182.97,0.0,1282.62,Fall,Monday,False,False
2,SKU0002,2023-11-21,90,1126.84,101415.58,70285.5,31130.08,0.0,1110.9,Fall,Tuesday,False,False
2,SKU0002,2023-11-22,100,1124.3,112430.17,78095.0,34335.17,0.0,1170.89,Fall,Wednesday,False,False
2,SKU0002,2023-11-23,100,1234.77,123477.03,78095.0,45382.03,0.0,1186.58,Fall,Thursday,False,False
2,SKU0002,2023-11-24,110,1293.45,142279.45,85904.5,56374.95,0.0,1086.26,Fall,Friday,True,False
2,SKU0002,2023-11-25,140,1162.42,162738.19,109333.0,53405.19,0.0,1381.11,Fall,Saturday,True,False
2,SKU0002,2023-11-26,126,1165.97,146912.81,98399.7,48513.11,0.0,1378.6,Fall,Sunday,False,False
2,SKU0002,2023-11-27,53,1170.64,62043.67,41390.35,20653.32,0.0,1176.44,Fall,Monday,False,False
2,SKU0002,2023-11-28,101,1227.51,123978.6,78875.95,45102.65,0.0,1098.35,Fall,Tuesday,False,False
2,SKU0002,2023-11-29,57,1303.86,74320.0,44514.15,29805.85,0.0,1367.86,Fall,Wednesday,False,False
2,SKU0002,2023-11-30,87,1176.73,102375.66,67942.65,34433.01,0.0,1375.54,Fall,Thursday,False,False
2,SKU0002,2023-12-01,68,1205.69,81987.01,53104.6,28882.41,0.0,1130.04,Winter,Friday,False,False
2,SKU0002,2023-12-02,89,1134.63,100982.21,69504.55,31477.66,0.0,1029.06,Winter,Saturday,False,False
2,SKU0002,2023-12-03,109,1247.05,135928.23,85123.55,50804.68,0.0,1220.8,Winter,Sunday,False,False
2,SKU0002,2023-12-04,67,1303.81,87354.99,52323.65,35031.34,0.0,1034.84,Winter,Monday,False,False
2,SKU0002,2023-12-05,100,1114.57,111457.24,78095.0,33362.24,0.0,1231.07,Winter,Tuesday,False,False
2,SKU0002,2023-12-06,74,1276.21,94439.44,57790.3,36649.14,0.0,1165.34,Winter,Wednesday,False,False
2,SKU0002,2023-12-07,82,1257.75,103135.68,64037.9,39097.78,0.0,1307.03,Winter,Thursday,False,False
2,SKU0002,2023-12-08,75,1279.72,95979.33,58571.25,37408.08,0.0,1228.94,Winter,Friday,False,False
2,SKU0002,2023-12-09,78,1224.34,95498.78,60914.1,34584.68,0.0,1284.65,Winter,Saturday,False,False
2,SKU0002,2023-12-10,134,1100.17,147422.98,104647.3,42775.68,0.0,1299.1,Winter,Sunday,False,False
2,SKU0002,2023-12-11,69,1277.67,88159.0,53885.55,34273.45,0.0,1334.04,Winter,Monday,False,False
2,SKU0002,2023-12-12,70,1135.79,79505.47,54666.5,24838.97,0.0,1238.33,Winter,Tuesday,False,False
2,SKU0002,2023-12-13,134,1068.55,143186.15,104647.3,38538.85,15.74,1036.08,Winter,Wednesday,False,True
2,SKU0002,2023-12-14,116,1117.26,129601.8,90590.2,39011.6,0.0,1100.82,Winter,Thursday,False,False
2,SKU0002,2023-12-15,164,1057.31,173399.09,128075.8,45323.29,15.89,1235.75,Winter,Friday,False,True
2,SKU0002,2023-12-16,104,1134.68,118006.66,81218.8,36787.86,0.0,1163.37,Winter,Saturday,False,False
2,SKU0002,2023-12-17,110,1101.15,121126.38,85904.5,35221.88,0.0,1039.01,Winter,Sunday,False,False
2,SKU0002,2023-12-18,92,1101.76,101361.72,71847.4,29514.32,0.0,1300.16,Winter,Monday,False,False
2,SKU0002,2023-12-19,124,1113.72,138101.57,96837.8,41263.77,0.0,1197.08,Winter,Tuesday,False,False
2,SKU0002,2023-12-20,98,1128.44,110586.64,76533.1,34053.54,0.0,1286.4,Winter,Wednesday,False,False
2,SKU0002,2023-12-21,103,1098.53,113148.54,80437.85,32710.69,0.0,1137.81,Winter,Thursday,False,False
2,SKU0002,2023-12-22,111,1102.84,122415.56,86685.45,35730.11,0.0,1173.9,Winter,Friday,False,False
2,SKU0002,2023-12-23,110,1158.38,127422.33,85904.5,41517.83,0.0,1029.97,Winter,Saturday,False,False
2,SKU0002,2023-12-24,81,1318.64,106809.75,63256.95,43552.8,0.0,1378.13,Winter,Sunday,False,False
2,SKU0002,2023-12-26,119,1129.3,134386.31,92933.05,41453.26,0.0,1294.36,Winter,Tuesday,True,False
2,SKU0002,2023-12-27,95,1108.32,105290.02,74190.25,31099.77,0.0,1363.28,Winter,Wednesday,False,False
2,SKU0002,2023-12-28,81,1290.07,104495.53,63256.95,41238.58,0.0,1026.19,Winter,Thursday,False,False
2,SKU0002,2023-12-29,96,1108.05,106373.11,74971.2,31401.91,0.0,1029.44,Winter,Friday,False,False
2,SKU0002,2023-12-30,109,1210.59,131954.57,85123.55,46831.02,0.0,1209.85,Winter,Saturday,False,False
2,SKU0002,2023-12-31,99,1197.38,118540.75,77314.05,41226.7,0.0,1072.19,Winter,Sunday,False,False
2,SKU0002,2024-01-01,131,1085.73,142230.97,102304.45,39926.52,0.0,1260.4,Winter,Monday,True,False
2,SKU0002,2024-01-02,120,962.21,115464.8,93714.0,21750.8,14.26,1243.98,Winter,Tuesday,False,True
2,SKU0002,2024-01-03,151,1113.23,168098.32,117923.45,50174.87,10.13,1119.03,Winter,Wednesday,False,True
2,SKU0002,2024-01-04,82,1239.93,101674.33,64037.9,37636.43,0.0,1028.12,Winter,Thursday,False,False
2,SKU0002,2024-01-05,90,1237.36,111362.61,70285.5,41077.11,0.0,1158.46,Winter,Friday,False,False
2,SKU0002,2024-01-06,65,1105.25,71841.12,50761.75,21079.37,0.0,1333.66,Winter,Saturday,False,False
2,SKU0002,2024-01-07,147,1126.11,165537.97,114799.65,50738.32,0.0,1186.32,Winter,Sunday,False,False
2,SKU0002,2024-01-08,97,1086.48,105388.32,75752.15,29636.17,0.0,1212.06,Winter,Monday,False,False
2,SKU0002,2024-01-09,100,1175.84,117584.48,78095.0,39489.48,0.0,1146.23,Winter,Tuesday,False,False
2,SKU0002,2024-01-10,67,1231.55,82513.98,52323.65,30190.33,0.0,1373.84,Winter,Wednesday,False,False
2,SKU0002,2024-01-11,81,1276.41,103388.83,63256.95,40131.88,0.0,1337.95,Winter,Thursday,False,False
2,SKU0002,2024-01-13,98,1148.64,112566.95,76533.1,36033.85,0.0,1344.62,Winter,Saturday,False,False
2,SKU0002,2024-01-14,149,1102.41,164259.16,116361.55,47897.61,0.0,1367.48,Winter,Sunday,False,False
2,SKU0002,2024-01-15,77,1231.62,94834.94,60133.15,34701.79,0.0,1107.88,Winter,Monday,False,False
2,SKU0002,2024-01-16,73,1314.53,95960.42,57009.35,38951.07,0.0,1139.93,Winter,Tuesday,False,False
2,SKU0002,2024-01-17,104,1131.0,117623.6,81218.8,36404.8,0.0,1216.37,Winter,Wednesday,False,False
2,SKU0002,2024-01-18,79,1288.59,101798.37,61695.05,40103.32,0.0,1275.4,Winter,Thursday,False,False
2,SKU0002,2024-01-19,97,1113.81,108039.97,75752.15,32287.82,0.0,1372.95,Winter,Friday,False,False
2,SKU0002,2024-01-20,90,1305.51,117496.23,70285.5,47210.73,0.0,1135.68,Winter,Saturday,False,False
2,SKU0002,2024-01-21,116,1309.26,151873.62,90590.2,61283.42,0.0,1135.72,Winter,Sunday,False,False
2,SKU0002,2024-01-22,76,1256.03,95457.93,59352.2,36105.73,0.0,1338.47,Winter,Monday,False,False
2,SKU0002,2024-01-23,88,1180.13,103851.84,68723.6,35128.24,0.0,1357.81,Winter,Tuesday,False,False
2,SKU0002,2024-01-24,83,1305.57,108362.02,64818.85,43543.17,0.0,1302.06,Winter,Wednesday,False,False
2,SKU0002,2024-01-25,108,1125.71,121576.37,84342.6,37233.77,0.0,1241.82,Winter,Thursday,False,False
2,SKU0002,2024-01-26,95,1217.57,115669.14,74190.25,41478.89,0.0,1104.93,Winter,Friday,False,False
2,SKU0002,2024-01-27,115,1167.64,134278.79,89809.25,44469.54,0.0,1193.03,Winter,Saturday,False,False
2,SKU0002,2024-01-28,79,1226.62,96903.09,61695.05,35208.04,0.0,1156.03,Winter,Sunday,False,False
2,SKU0002,2024-01-29,103,1199.4,123538.66,80437.85,43100.81,0.0,1090.9,Winter,Monday,False,False
2,SKU0002,2024-01-30,106,1135.67,120381.54,82780.7,37600.84,10.23,1170.12,Winter,Tuesday,False,True
2,SKU0002,2024-01-31,73,1318.78,96271.01,57009.35,39261.66,0.0,1045.08,Winter,Wednesday,False,False
2,SKU0002,2024-02-01,62,1318.15,81725.45,48418.9,33306.55,0.0,1197.84,Winter,Thursday,False,False
2,SKU0002,2024-02-02,83,1191.26,98874.45,64818.85,34055.6,0.0,1167.17,Winter,Friday,False,False
2,SKU0002,2024-02-03,183,1060.43,194058.77,142913.85,51144.92,15.71,1241.65,Winter,Saturday,False,True
2,SKU0002,2024-02-04,101,1224.0,123624.08,78875.95,44748.13,0.0,1336.91,Winter,Sunday,False,False
2,SKU0002,2024-02-05,87,1206.42,104958.7,67942.65,37016.05,0.0,1319.33,Winter,Monday,False,False
