product_id,sku,competitor_name,competitor_price,date,url
10,SKU0010,CompetitorX,16.38,2024-03-31,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,16.62,2024-03-31,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,19.02,2024-03-31,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,17.69,2024-03-31,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,17.79,2024-04-07,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,16.06,2024-04-07,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,17.11,2024-04-07,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,16.08,2024-04-07,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,22.12,2024-04-14,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,21.72,2024-04-14,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,17.03,2024-04-14,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,15.87,2024-04-14,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,21.1,2024-04-21,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,22.14,2024-04-21,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,16.14,2024-04-21,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,18.89,2024-04-21,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,16.27,2024-04-28,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,16.01,2024-04-28,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,16.81,2024-04-28,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,16.39,2024-04-28,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,23.06,2024-05-05,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,23.66,2024-05-05,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,18.84,2024-05-05,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,16.1,2024-05-05,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,17.85,2024-05-12,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,18.4,2024-05-12,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,16.07,2024-05-12,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,18.49,2024-05-12,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,20.93,2024-05-19,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,20.81,2024-05-19,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,19.69,2024-05-19,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,16.65,2024-05-19,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,19.37,2024-05-26,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,23.29,2024-05-26,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,19.19,2024-05-26,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,23.35,2024-05-26,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,21.28,2024-06-02,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,19.15,2024-06-02,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,23.28,2024-06-02,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,17.85,2024-06-02,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,21.2,2024-06-09,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,19.08,2024-06-09,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,18.89,2024-06-09,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,17.88,2024-06-09,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,22.69,2024-06-16,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,17.7,2024-06-16,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,22.43,2024-06-16,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,21.71,2024-06-16,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,23.13,2024-06-23,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,21.1,2024-06-23,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,17.31,2024-06-23,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,23.0,2024-06-23,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,19.37,2024-06-30,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,17.7,2024-06-30,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,19.49,2024-06-30,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,22.22,2024-06-30,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,22.94,2024-07-07,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,22.82,2024-07-07,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,22.2,2024-07-07,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,22.1,2024-07-07,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,22.46,2024-07-14,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,23.23,2024-07-14,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,21.43,2024-07-14,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,23.59,2024-07-14,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,21.79,2024-07-21,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,18.12,2024-07-21,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,22.85,2024-07-21,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,22.47,2024-07-21,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,19.27,2024-07-28,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,18.89,2024-07-28,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,22.02,2024-07-28,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,16.17,2024-07-28,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,17.71,2024-08-04,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,18.96,2024-08-04,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,17.78,2024-08-04,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,19.05,2024-08-04,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,16.55,2024-08-11,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,18.57,2024-08-11,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,23.72,2024-08-11,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,17.37,2024-08-11,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,19.76,2024-08-18,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,19.75,2024-08-18,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,18.38,2024-08-18,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,17.7,2024-08-18,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,21.49,2024-08-25,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,23.06,2024-08-25,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,19.51,2024-08-25,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,15.94,2024-08-25,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,17.5,2024-09-01,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,22.65,2024-09-01,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,23.36,2024-09-01,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,19.09,2024-09-01,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,18.9,2024-09-08,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,19.7,2024-09-08,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,16.47,2024-09-08,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,19.33,2024-09-08,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,21.41,2024-09-15,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,17.85,2024-09-15,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,22.94,2024-09-15,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,22.98,2024-09-15,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,16.64,2024-09-22,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,19.58,2024-09-22,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,17.86,2024-09-22,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,20.51,2024-09-22,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,17.6,2024-09-29,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,16.7,2024-09-29,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,17.3,2024-09-29,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,20.54,2024-09-29,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,21.75,2024-10-06,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,22.96,2024-10-06,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,19.94,2024-10-06,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,16.8,2024-10-06,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,17.12,2024-10-13,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,21.0,2024-10-13,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,21.41,2024-10-13,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,17.05,2024-10-13,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,21.23,2024-10-20,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,16.41,2024-10-20,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,16.18,2024-10-20,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,23.12,2024-10-20,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,21.64,2024-10-27,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,19.18,2024-10-27,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,18.69,2024-10-27,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,19.56,2024-10-27,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,16.15,2024-11-03,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,21.9,2024-11-03,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,21.28,2024-11-03,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,21.29,2024-11-03,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,19.14,2024-11-10,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,19.5,2024-11-10,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,19.83,2024-11-10,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,17.58,2024-11-10,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,19.46,2024-11-17,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,22.6,2024-11-17,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,15.92,2024-11-17,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,17.85,2024-11-17,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,16.85,2024-11-24,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,17.62,2024-11-24,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,18.53,2024-11-24,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,15.85,2024-11-24,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,23.24,2024-12-01,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,22.18,2024-12-01,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,21.05,2024-12-01,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,17.28,2024-12-01,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,17.19,2024-12-08,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,16.89,2024-12-08,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,17.67,2024-12-08,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,19.5,2024-12-08,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,20.23,2024-12-15,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,23.45,2024-12-15,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,19.32,2024-12-15,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,23.15,2024-12-15,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,18.71,2024-12-22,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,20.21,2024-12-22,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,19.84,2024-12-22,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,18.72,2024-12-22,https://marketleader.com/product/sku0010
10,SKU0010,CompetitorX,19.17,2024-12-29,https://competitorx.com/product/sku0010
10,SKU0010,CompetitorY,16.22,2024-12-29,https://competitory.com/product/sku0010
10,SKU0010,CompetitorZ,18.79,2024-12-29,https://competitorz.com/product/sku0010
10,SKU0010,MarketLeader,17.17,2024-12-29,https://marketleader.com/product/sku0010
11,SKU0011,CompetitorX,222.06,2023-01-01,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,228.67,2023-01-01,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,205.63,2023-01-01,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,252.32,2023-01-01,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,200.85,2023-01-08,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,216.52,2023-01-08,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,259.97,2023-01-08,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,212.21,2023-01-08,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,194.16,2023-01-15,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,218.15,2023-01-15,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,217.06,2023-01-15,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,260.61,2023-01-15,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,247.31,2023-01-22,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,184.64,2023-01-22,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,246.76,2023-01-22,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,254.15,2023-01-22,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,211.88,2023-01-29,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,246.2,2023-01-29,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,182.36,2023-01-29,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,200.02,2023-01-29,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,270.08,2023-02-05,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,266.0,2023-02-05,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,264.08,2023-02-05,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,212.83,2023-02-05,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,217.65,2023-02-12,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,258.52,2023-02-12,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,247.25,2023-02-12,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,218.55,2023-02-12,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,214.77,2023-02-19,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,256.73,2023-02-19,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,254.74,2023-02-19,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,249.95,2023-02-19,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,207.68,2023-02-26,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,202.65,2023-02-26,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,182.76,2023-02-26,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,213.37,2023-02-26,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,187.09,2023-03-05,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,197.94,2023-03-05,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,214.61,2023-03-05,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,249.25,2023-03-05,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,265.45,2023-03-12,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,191.37,2023-03-12,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,218.99,2023-03-12,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,185.5,2023-03-12,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,255.13,2023-03-19,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,232.64,2023-03-19,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,243.71,2023-03-19,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,198.75,2023-03-19,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,267.34,2023-03-26,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,222.87,2023-03-26,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,216.95,2023-03-26,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,249.82,2023-03-26,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,257.34,2023-04-02,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,184.78,2023-04-02,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,180.85,2023-04-02,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,246.48,2023-04-02,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,234.51,2023-04-09,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,181.17,2023-04-09,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,197.14,2023-04-09,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,261.27,2023-04-09,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,268.93,2023-04-16,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,238.48,2023-04-16,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,214.98,2023-04-16,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,244.66,2023-04-16,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,211.64,2023-04-23,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,231.12,2023-04-23,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,263.73,2023-04-23,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,254.17,2023-04-23,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,251.11,2023-04-30,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,215.8,2023-04-30,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,206.37,2023-04-30,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,198.95,2023-04-30,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,269.48,2023-05-07,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,213.88,2023-05-07,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,241.13,2023-05-07,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,242.12,2023-05-07,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,190.58,2023-05-14,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,254.6,2023-05-14,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,231.61,2023-05-14,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,183.06,2023-05-14,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,241.51,2023-05-21,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,214.77,2023-05-21,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,225.72,2023-05-21,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,248.14,2023-05-21,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,203.4,2023-05-28,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,246.0,2023-05-28,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,223.4,2023-05-28,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,241.52,2023-05-28,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,240.79,2023-06-04,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,255.55,2023-06-04,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,196.22,2023-06-04,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,202.43,2023-06-04,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,258.36,2023-06-11,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,201.51,2023-06-11,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,180.75,2023-06-11,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,230.42,2023-06-11,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,198.1,2023-06-18,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,220.27,2023-06-18,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,215.61,2023-06-18,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,268.84,2023-06-18,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,209.63,2023-06-25,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,222.75,2023-06-25,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,240.7,2023-06-25,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,252.43,2023-06-25,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,201.92,2023-07-02,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,218.04,2023-07-02,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,181.77,2023-07-02,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,222.32,2023-07-02,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,232.09,2023-07-09,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,195.28,2023-07-09,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,243.82,2023-07-09,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,234.43,2023-07-09,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,193.32,2023-07-16,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,185.82,2023-07-16,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,204.32,2023-07-16,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,182.24,2023-07-16,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,246.99,2023-07-23,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,206.6,2023-07-23,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,256.24,2023-07-23,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,219.55,2023-07-23,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,213.3,2023-07-30,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,226.54,2023-07-30,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,202.44,2023-07-30,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,253.85,2023-07-30,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,252.13,2023-08-06,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,224.53,2023-08-06,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,206.14,2023-08-06,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,200.12,2023-08-06,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,197.82,2023-08-13,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,182.54,2023-08-13,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,230.23,2023-08-13,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,181.96,2023-08-13,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,221.46,2023-08-20,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,231.82,2023-08-20,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,231.27,2023-08-20,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,229.13,2023-08-20,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,184.57,2023-08-27,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,240.96,2023-08-27,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,254.25,2023-08-27,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,228.6,2023-08-27,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,232.11,2023-09-03,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,232.36,2023-09-03,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,235.57,2023-09-03,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,205.07,2023-09-03,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,194.73,2023-09-10,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,192.77,2023-09-10,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,248.84,2023-09-10,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,237.72,2023-09-10,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,254.05,2023-09-17,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,217.62,2023-09-17,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,181.57,2023-09-17,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,267.29,2023-09-17,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,187.94,2023-09-24,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,181.14,2023-09-24,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,252.4,2023-09-24,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,208.83,2023-09-24,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,190.65,2023-10-01,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,221.89,2023-10-01,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,263.87,2023-10-01,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,194.81,2023-10-01,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,234.93,2023-10-08,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,218.84,2023-10-08,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,215.45,2023-10-08,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,228.64,2023-10-08,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,193.96,2023-10-15,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,189.32,2023-10-15,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,228.94,2023-10-15,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,205.39,2023-10-15,https://marketleader.com/product/sku0011
11,SKU0011,CompetitorX,208.67,2023-10-22,https://competitorx.com/product/sku0011
11,SKU0011,CompetitorY,258.93,2023-10-22,https://competitory.com/product/sku0011
11,SKU0011,CompetitorZ,238.38,2023-10-22,https://competitorz.com/product/sku0011
11,SKU0011,MarketLeader,254.06,2023-10-22,https://marketleader.com/product/sku0011
